user_id,lesson_id,topic,song_level,session_repeat,day,mode,grammar_time,vocab_time,grammar_accuracy,vocab_accuracy,total_accuracy,questions,questions_correct,questions_incorrect,passed
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,5,13.0,reading,,74,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,5,13.0,writing,,111,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,1,4.0,reading,,62,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,1,4.0,writing,,138,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,2,7.0,reading,,92,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,2,7.0,writing,,109,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,3,9.0,reading,,66,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,3,9.0,writing,,101,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,4,12.0,reading,,59,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,4,12.0,writing,,120,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,5,14.0,reading,,52,,80,80,5,4,1,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,5,14.0,writing,,103,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,1,3.0,reading,,74,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,1,3.0,writing,,161,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,2,5.0,reading,,38,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,2,5.0,writing,,130,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,3,8.0,reading,,72,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,3,8.0,writing,,125,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,4,11.0,reading,,87,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,4,11.0,writing,,85,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,5,12.0,reading,,66,,80,80,5,4,1,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,5,12.0,writing,,104,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,1,1.0,reading,,74,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,1,1.0,writing,,156,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,2,2.0,reading,,88,,80,80,5,4,1,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,2,2.0,writing,,116,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,3,4.0,reading,,55,,80,80,5,4,1,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,3,4.0,writing,,136,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,4,6.0,reading,,65,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,4,6.0,writing,,107,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,5,8.0,reading,,50,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,5,8.0,writing,,121,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,1,0.0,reading,,69,,80,80,5,4,1,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,1,0.0,writing,,165,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,2,2.0,reading,,45,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,2,2.0,writing,,110,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,3,3.0,reading,,79,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,3,3.0,writing,,121,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,4,6.0,reading,,72,,40,40,5,2,3,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,4,6.0,writing,,110,,100,100,5,5,0,True
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,5,8.0,reading,,64,,60,60,5,3,2,False
sim-learner-0015,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,5,8.0,writing,,162,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,1,1.0,reading,,45,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,1,1.0,writing,,154,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,2,2.0,reading,,77,,60,60,5,3,2,False
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,2,2.0,writing,,124,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,3,4.0,reading,,57,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,3,4.0,writing,,113,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,4,5.0,reading,,50,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,4,5.0,writing,,117,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,5,6.0,reading,,108,,40,40,5,2,3,False
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,5,6.0,writing,,154,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,1,2.0,reading,,62,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,1,2.0,writing,,148,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,2,3.0,reading,,50,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,2,3.0,writing,,134,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,3,4.0,reading,,56,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,3,4.0,writing,,135,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,4,6.0,reading,,49,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,4,6.0,writing,,125,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,5,7.0,reading,,59,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,5,7.0,writing,,119,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,1,1.0,reading,,91,,20,20,5,1,4,False
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,1,1.0,writing,,174,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,2,4.0,reading,,77,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,2,4.0,writing,,160,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,3,5.0,reading,,64,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,3,5.0,writing,,126,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,4,8.0,reading,,57,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,4,8.0,writing,,145,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,5,11.0,reading,,48,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,5,11.0,writing,,96,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,1,0.0,reading,,89,,40,40,5,2,3,False
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,1,0.0,writing,,227,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,2,1.0,reading,,88,,60,60,5,3,2,False
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,2,1.0,writing,,150,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,3,4.0,reading,,80,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,3,4.0,writing,,112,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,4,7.0,reading,,88,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,4,7.0,writing,,113,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,5,9.0,reading,,48,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,5,9.0,writing,,141,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,1,0.0,reading,,80,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,1,0.0,writing,,201,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,2,4.0,reading,,61,,60,60,5,3,2,False
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,2,4.0,writing,,159,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,3,5.0,reading,,57,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,3,5.0,writing,,151,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,4,7.0,reading,,70,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,4,7.0,writing,,112,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,5,11.0,reading,,71,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,5,11.0,writing,,119,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,1,2.0,reading,,84,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,1,2.0,writing,,223,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,2,6.0,reading,,64,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,2,6.0,writing,,158,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,3,7.0,reading,,57,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,3,7.0,writing,,164,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,4,8.0,reading,,57,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,4,8.0,writing,,150,,100,100,5,5,0,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,5,12.0,reading,,73,,80,80,5,4,1,True
sim-learner-0016,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,5,12.0,writing,,110,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,1,3.0,reading,,50,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,1,3.0,writing,,142,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,2,4.0,reading,,55,,40,40,5,2,3,False
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,2,4.0,writing,,111,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,3,7.0,reading,,45,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,3,7.0,writing,,96,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,4,10.0,reading,,38,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,4,10.0,writing,,100,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,5,13.0,reading,,40,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,5,13.0,writing,,140,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,1,3.0,reading,,58,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,1,3.0,writing,,165,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,2,4.0,reading,,52,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,2,4.0,writing,,171,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,3,6.0,reading,,57,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,3,6.0,writing,,89,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,4,10.0,reading,,69,,60,60,5,3,2,False
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,4,10.0,writing,,141,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,5,13.0,reading,,71,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a02,Me Gustas Tú,1,5,13.0,writing,,101,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,1,3.0,reading,,72,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,1,3.0,writing,,228,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,2,7.0,reading,,97,,60,60,5,3,2,False
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,2,7.0,writing,,155,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,3,11.0,reading,,85,,60,60,5,3,2,False
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,3,11.0,writing,,110,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,4,14.0,reading,,109,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,4,14.0,writing,,129,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,5,18.0,reading,,83,,40,40,5,2,3,False
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a03,Limón y Sal,2,5,18.0,writing,,126,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,1,3.0,reading,,93,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,1,3.0,writing,,179,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,2,6.0,reading,,99,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,2,6.0,writing,,171,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,3,7.0,reading,,54,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,3,7.0,writing,,126,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,4,9.0,reading,,78,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,4,9.0,writing,,142,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,5,12.0,reading,,56,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a04,Mejor Que Ayer,2,5,12.0,writing,,119,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,1,1.0,reading,,116,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,1,1.0,writing,,219,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,2,5.0,reading,,78,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,2,5.0,writing,,137,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,3,9.0,reading,,62,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,3,9.0,writing,,98,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,4,11.0,reading,,74,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,4,11.0,writing,,102,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,5,12.0,reading,,46,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a05,Robarte un Beso,2,5,12.0,writing,,116,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,1,0.0,reading,,93,,60,60,5,3,2,False
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,1,0.0,writing,,232,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,2,3.0,reading,,79,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,2,3.0,writing,,102,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,3,7.0,reading,,43,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,3,7.0,writing,,128,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,4,10.0,reading,,60,,80,80,5,4,1,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,4,10.0,writing,,128,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,5,13.0,reading,,48,,100,100,5,5,0,True
sim-learner-0017,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a06,La Libertad,1,5,13.0,writing,,106,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,1,3.0,reading,,38,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,1,3.0,writing,,136,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,2,6.0,reading,,73,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,2,6.0,writing,,116,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,3,10.0,reading,,79,,80,80,5,4,1,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,3,10.0,writing,,96,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,4,11.0,reading,,49,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,4,11.0,writing,,120,,100,100,5,5,0,True
sim-learner-0018,6a1e6b1a-0b1b-4b9e-9a5d-1f9c6e2a1a01,Vivir Mi Vida,1,5,13.0,reading,,52,,80,80,5,4,1,True
