learner_id,song_id,topic,artist,song_level,vocab_size,session_repeat,day,mode,question_index,question_type,category,auto_graded,correct,incorrect,time_sec
132,3,Limón y Sal,Julieta Venegas,2,90,2,2.0,writing,0,short_answer,vocab,False,1,0,26.0
132,3,Limón y Sal,Julieta Venegas,2,90,2,2.0,writing,1,short_answer,vocab,False,1,0,14.4
132,3,Limón y Sal,Julieta Venegas,2,90,2,2.0,writing,2,short_answer,vocab,False,1,0,31.5
132,3,Limón y Sal,Julieta Venegas,2,90,2,2.0,writing,3,short_answer,vocab,False,1,0,31.9
132,3,Limón y Sal,Julieta Venegas,2,90,2,2.0,writing,4,short_answer,vocab,False,1,0,20.5
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,reading,0,fill_blank,vocab,True,1,0,10.3
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,reading,1,multiple_choice,vocab,True,1,0,11.2
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,reading,2,multiple_choice,vocab,True,1,0,7.7
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,reading,3,multiple_choice,vocab,True,1,0,4.2
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,reading,4,multiple_choice,vocab,True,1,0,8.5
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,writing,0,short_answer,vocab,False,1,0,14.9
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,writing,1,short_answer,vocab,False,1,0,25.0
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,writing,2,short_answer,vocab,False,1,0,21.6
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,writing,3,short_answer,vocab,False,1,0,27.3
132,3,Limón y Sal,Julieta Venegas,2,90,3,5.0,writing,4,short_answer,vocab,False,1,0,22.3
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,reading,0,multiple_choice,vocab,True,1,0,7.1
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,reading,1,multiple_choice,vocab,True,1,0,9.8
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,reading,2,multiple_choice,vocab,True,1,0,10.1
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,reading,3,multiple_choice,vocab,True,1,0,8.0
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,reading,4,multiple_choice,vocab,True,1,0,6.3
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,writing,0,short_answer,vocab,False,1,0,24.1
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,writing,1,short_answer,vocab,False,1,0,20.3
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,writing,2,short_answer,vocab,False,1,0,15.7
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,writing,3,short_answer,vocab,False,1,0,22.4
132,3,Limón y Sal,Julieta Venegas,2,90,4,8.0,writing,4,short_answer,vocab,False,1,0,18.2
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,reading,0,fill_blank,vocab,True,0,1,26.3
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,reading,1,multiple_choice,vocab,True,1,0,9.8
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,reading,2,multiple_choice,vocab,True,1,0,4.8
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,reading,3,multiple_choice,vocab,True,1,0,15.3
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,reading,4,multiple_choice,vocab,True,1,0,7.8
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,writing,0,short_answer,vocab,False,1,0,29.2
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,writing,1,short_answer,vocab,False,1,0,28.2
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,writing,2,short_answer,vocab,False,1,0,33.2
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,writing,3,short_answer,vocab,False,1,0,17.6
132,3,Limón y Sal,Julieta Venegas,2,90,5,11.0,writing,4,short_answer,vocab,False,1,0,25.8
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,reading,0,multiple_choice,vocab,True,1,0,14.8
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,reading,1,multiple_choice,vocab,True,1,0,15.4
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,reading,2,multiple_choice,vocab,True,0,1,13.0
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,reading,3,multiple_choice,vocab,True,1,0,15.3
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,reading,4,multiple_choice,vocab,True,1,0,10.5
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,writing,0,short_answer,vocab,False,1,0,35.5
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,writing,1,short_answer,vocab,False,1,0,47.6
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,writing,2,short_answer,vocab,False,1,0,33.4
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,writing,3,short_answer,vocab,False,1,0,30.9
132,4,Mejor Que Ayer,Diego Torres,2,75,1,1.0,writing,4,short_answer,vocab,False,1,0,29.8
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,reading,0,multiple_choice,vocab,True,1,0,11.1
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,reading,1,multiple_choice,vocab,True,1,0,7.8
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,reading,2,multiple_choice,vocab,True,1,0,9.7
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,reading,3,fill_blank,vocab,True,1,0,19.3
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,reading,4,multiple_choice,vocab,True,1,0,10.3
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,writing,0,short_answer,vocab,False,1,0,23.7
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,writing,1,short_answer,vocab,False,1,0,29.3
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,writing,2,short_answer,vocab,False,1,0,17.0
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,writing,3,short_answer,vocab,False,1,0,18.6
132,4,Mejor Que Ayer,Diego Torres,2,75,2,5.0,writing,4,short_answer,vocab,False,1,0,32.7
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,reading,0,multiple_choice,vocab,True,1,0,8.5
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,reading,1,multiple_choice,vocab,True,1,0,6.9
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,reading,2,multiple_choice,vocab,True,1,0,10.9
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,reading,3,multiple_choice,vocab,True,1,0,8.3
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,reading,4,multiple_choice,vocab,True,1,0,8.2
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,writing,0,short_answer,vocab,False,1,0,17.7
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,writing,1,short_answer,vocab,False,1,0,35.2
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,writing,2,short_answer,vocab,False,1,0,17.7
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,writing,3,short_answer,vocab,False,1,0,15.6
132,4,Mejor Que Ayer,Diego Torres,2,75,3,9.0,writing,4,short_answer,vocab,False,1,0,55.4
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,reading,0,fill_blank,vocab,True,0,1,32.0
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,reading,1,multiple_choice,vocab,True,1,0,12.6
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,reading,2,fill_blank,vocab,True,1,0,15.1
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,reading,3,multiple_choice,vocab,True,1,0,12.4
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,reading,4,multiple_choice,vocab,True,1,0,7.8
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,writing,0,short_answer,vocab,False,1,0,23.0
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,writing,1,short_answer,vocab,False,1,0,25.8
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,writing,2,short_answer,vocab,False,1,0,27.2
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,writing,3,short_answer,vocab,False,1,0,27.6
132,4,Mejor Que Ayer,Diego Torres,2,75,4,10.0,writing,4,short_answer,vocab,False,1,0,55.2
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,reading,0,multiple_choice,vocab,True,1,0,7.9
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,reading,1,multiple_choice,vocab,True,1,0,9.6
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,reading,2,multiple_choice,vocab,True,1,0,9.4
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,reading,3,multiple_choice,vocab,True,1,0,11.0
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,reading,4,multiple_choice,vocab,True,1,0,4.8
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,writing,0,short_answer,vocab,False,1,0,11.8
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,writing,1,short_answer,vocab,False,1,0,39.2
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,writing,2,short_answer,vocab,False,1,0,24.6
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,writing,3,short_answer,vocab,False,1,0,26.3
132,4,Mejor Que Ayer,Diego Torres,2,75,5,14.0,writing,4,short_answer,vocab,False,1,0,20.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,reading,0,fill_blank,vocab,True,0,1,9.4
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,reading,1,fill_blank,vocab,True,1,0,21.8
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,reading,2,fill_blank,vocab,True,1,0,38.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,reading,3,multiple_choice,vocab,True,0,1,10.0
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,reading,4,fill_blank,vocab,True,0,1,17.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,writing,0,short_answer,vocab,False,1,0,49.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,writing,1,short_answer,vocab,False,1,0,38.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,writing,2,short_answer,vocab,False,1,0,26.9
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,writing,3,short_answer,vocab,False,1,0,16.7
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,1,4.0,writing,4,short_answer,vocab,False,1,0,22.2
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,reading,0,multiple_choice,vocab,True,1,0,19.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,reading,1,multiple_choice,vocab,True,1,0,21.3
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,reading,2,fill_blank,vocab,True,1,0,16.4
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,reading,3,multiple_choice,vocab,True,1,0,9.8
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,reading,4,multiple_choice,vocab,True,1,0,7.7
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,writing,0,short_answer,vocab,False,1,0,23.9
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,writing,1,short_answer,vocab,False,1,0,24.3
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,writing,2,short_answer,vocab,False,1,0,28.7
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,writing,3,short_answer,vocab,False,1,0,30.9
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,2,7.0,writing,4,short_answer,vocab,False,1,0,24.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,reading,0,fill_blank,vocab,True,1,0,10.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,reading,1,multiple_choice,vocab,True,1,0,9.9
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,reading,2,multiple_choice,vocab,True,1,0,13.8
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,reading,3,multiple_choice,vocab,True,1,0,12.7
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,reading,4,multiple_choice,vocab,True,1,0,10.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,writing,0,short_answer,vocab,False,1,0,13.2
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,writing,1,short_answer,vocab,False,1,0,19.7
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,writing,2,short_answer,vocab,False,1,0,24.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,writing,3,short_answer,vocab,False,1,0,21.0
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,3,9.0,writing,4,short_answer,vocab,False,1,0,33.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,reading,0,fill_blank,vocab,True,1,0,10.3
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,reading,1,fill_blank,vocab,True,1,0,18.0
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,reading,2,multiple_choice,vocab,True,1,0,11.4
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,reading,3,fill_blank,vocab,True,1,0,14.6
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,reading,4,multiple_choice,vocab,True,1,0,7.3
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,writing,0,short_answer,vocab,False,1,0,24.7
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,writing,1,short_answer,vocab,False,1,0,18.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,writing,2,short_answer,vocab,False,1,0,26.3
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,writing,3,short_answer,vocab,False,1,0,27.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,12.0,writing,4,short_answer,vocab,False,1,0,10.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,reading,0,multiple_choice,vocab,True,0,1,4.6
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,reading,1,multiple_choice,vocab,True,1,0,15.0
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,reading,2,fill_blank,vocab,True,1,0,25.9
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,reading,3,multiple_choice,vocab,True,1,0,5.5
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,reading,4,fill_blank,vocab,True,1,0,12.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,writing,0,short_answer,vocab,False,1,0,25.8
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,writing,1,short_answer,vocab,False,1,0,31.4
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,writing,2,short_answer,vocab,False,1,0,16.0
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,writing,3,short_answer,vocab,False,1,0,15.1
132,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,16.0,writing,4,short_answer,vocab,False,1,0,29.5
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,0,multiple_choice,vocab,True,1,0,9.3
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,1,multiple_choice,vocab,True,1,0,12.4
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,2,fill_blank,vocab,True,0,1,25.0
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,3,multiple_choice,vocab,True,1,0,17.9
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,4,multiple_choice,vocab,True,1,0,9.2
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,0,short_answer,vocab,False,1,0,54.6
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,1,short_answer,vocab,False,1,0,34.3
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,2,short_answer,vocab,False,1,0,23.7
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,3,short_answer,vocab,False,1,0,18.0
132,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,4,short_answer,vocab,False,1,0,20.5
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,reading,0,multiple_choice,vocab,True,1,0,10.8
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,reading,1,fill_blank,vocab,True,1,0,20.4
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,reading,2,multiple_choice,vocab,True,1,0,12.6
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,reading,3,multiple_choice,vocab,True,0,1,6.7
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,reading,4,multiple_choice,vocab,True,1,0,11.3
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,writing,0,short_answer,vocab,False,1,0,33.9
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,writing,1,short_answer,vocab,False,1,0,16.5
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,writing,2,short_answer,vocab,False,1,0,27.0
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,writing,3,short_answer,vocab,False,1,0,26.3
132,6,La Libertad,Álvaro Soler,1,96,2,5.0,writing,4,short_answer,vocab,False,1,0,32.7
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,reading,0,multiple_choice,vocab,True,1,0,9.6
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,reading,1,multiple_choice,vocab,True,1,0,4.6
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,reading,2,multiple_choice,vocab,True,1,0,9.7
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,reading,3,multiple_choice,vocab,True,1,0,4.5
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,reading,4,multiple_choice,vocab,True,1,0,7.0
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,writing,0,short_answer,vocab,False,1,0,19.4
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,writing,1,short_answer,vocab,False,1,0,28.0
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,writing,2,short_answer,vocab,False,1,0,23.3
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,writing,3,short_answer,vocab,False,1,0,37.7
132,6,La Libertad,Álvaro Soler,1,96,3,7.0,writing,4,short_answer,vocab,False,1,0,28.1
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,reading,0,multiple_choice,vocab,True,1,0,8.7
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,reading,1,fill_blank,vocab,True,0,1,23.1
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,reading,2,fill_blank,vocab,True,1,0,18.7
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,reading,3,multiple_choice,vocab,True,1,0,6.7
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,reading,4,multiple_choice,vocab,True,1,0,7.3
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,writing,0,short_answer,vocab,False,1,0,30.9
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,writing,1,short_answer,vocab,False,1,0,18.5
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,writing,2,short_answer,vocab,False,1,0,27.4
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,writing,3,short_answer,vocab,False,1,0,21.3
132,6,La Libertad,Álvaro Soler,1,96,4,8.0,writing,4,short_answer,vocab,False,1,0,32.2
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,reading,0,multiple_choice,vocab,True,1,0,6.0
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,reading,1,fill_blank,vocab,True,1,0,20.9
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,reading,2,multiple_choice,vocab,True,1,0,6.5
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,reading,3,multiple_choice,vocab,True,1,0,7.8
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,reading,4,multiple_choice,vocab,True,1,0,11.0
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,writing,0,short_answer,vocab,False,1,0,36.1
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,writing,1,short_answer,vocab,False,1,0,19.4
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,writing,2,short_answer,vocab,False,1,0,27.4
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,writing,3,short_answer,vocab,False,1,0,27.3
132,6,La Libertad,Álvaro Soler,1,96,5,9.0,writing,4,short_answer,vocab,False,1,0,21.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,reading,0,multiple_choice,vocab,True,1,0,10.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,reading,1,multiple_choice,vocab,True,1,0,11.0
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,reading,2,fill_blank,vocab,True,1,0,10.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,reading,3,multiple_choice,vocab,True,0,1,12.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,reading,4,multiple_choice,vocab,True,1,0,8.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,writing,0,short_answer,vocab,False,1,0,39.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,writing,1,short_answer,vocab,False,1,0,39.8
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,writing,2,short_answer,vocab,False,1,0,26.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,writing,3,short_answer,vocab,False,1,0,23.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,1,2.0,writing,4,short_answer,vocab,False,1,0,18.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,reading,0,multiple_choice,vocab,True,1,0,16.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,reading,1,fill_blank,vocab,True,0,1,29.0
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,reading,2,multiple_choice,vocab,True,1,0,6.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,reading,3,multiple_choice,vocab,True,1,0,9.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,reading,4,multiple_choice,vocab,True,1,0,10.2
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,writing,0,short_answer,vocab,False,1,0,27.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,writing,1,short_answer,vocab,False,1,0,24.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,writing,2,short_answer,vocab,False,1,0,20.1
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,writing,3,short_answer,vocab,False,1,0,30.8
133,1,Vivir Mi Vida,Marc Anthony,1,62,2,4.0,writing,4,short_answer,vocab,False,1,0,12.1
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,reading,0,multiple_choice,vocab,True,1,0,10.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,reading,1,fill_blank,vocab,True,0,1,19.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,reading,2,multiple_choice,vocab,True,1,0,12.3
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,reading,3,fill_blank,vocab,True,0,1,12.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,reading,4,fill_blank,vocab,True,0,1,18.8
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,writing,0,short_answer,vocab,False,1,0,41.1
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,writing,1,short_answer,vocab,False,1,0,19.2
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,writing,2,short_answer,vocab,False,1,0,24.0
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,writing,3,short_answer,vocab,False,1,0,15.0
133,1,Vivir Mi Vida,Marc Anthony,1,62,3,8.0,writing,4,short_answer,vocab,False,1,0,25.0
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,reading,0,fill_blank,vocab,True,1,0,16.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,reading,1,multiple_choice,vocab,True,1,0,6.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,reading,2,fill_blank,vocab,True,0,1,29.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,reading,3,multiple_choice,vocab,True,1,0,11.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,reading,4,fill_blank,vocab,True,1,0,13.3
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,writing,0,short_answer,vocab,False,1,0,19.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,writing,1,short_answer,vocab,False,1,0,22.2
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,writing,2,short_answer,vocab,False,1,0,24.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,writing,3,short_answer,vocab,False,1,0,17.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,4,11.0,writing,4,short_answer,vocab,False,1,0,15.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,reading,0,multiple_choice,vocab,True,1,0,7.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,reading,1,multiple_choice,vocab,True,1,0,8.1
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,reading,2,multiple_choice,vocab,True,1,0,8.4
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,reading,3,multiple_choice,vocab,True,1,0,11.1
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,reading,4,fill_blank,vocab,True,0,1,31.5
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,writing,0,short_answer,vocab,False,1,0,17.6
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,writing,1,short_answer,vocab,False,1,0,14.7
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,writing,2,short_answer,vocab,False,1,0,34.9
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,writing,3,short_answer,vocab,False,1,0,22.8
133,1,Vivir Mi Vida,Marc Anthony,1,62,5,14.0,writing,4,short_answer,vocab,False,1,0,19.2
133,2,Me Gustas Tú,Mano Chao,1,91,1,4.0,reading,0,multiple_choice,vocab,True,1,0,12.4
133,2,Me Gustas Tú,Mano Chao,1,91,1,4.0,reading,1,multiple_choice,vocab,True,1,0,8.4
133,2,Me Gustas Tú,Mano Chao,1,91,1,4.0,reading,2,multiple_choice,vocab,True,0,1,9.0
133,2,Me Gustas Tú,Mano Chao,1,91,1,4.0,reading,3,multiple_choice,vocab,True,0,1,9.8
133,2,Me Gustas Tú,Mano Chao,1,91,1,4.0,reading,4,multiple_choice,vocab,True,1,0,8.5
